exec_managerial,marginal_professions,other,prof_specialty,sales,tecnical_services,transport_moving,unemployed,age,workclass,education_num,marital_status,race,sex,hours_per_week,target,capital
0,0,0,0,1,0,0,0,42,1,7,0,1,0,50,0,1506
0,0,1,0,0,0,0,0,41,1,9,1,1,0,40,1,0
1,0,0,0,0,0,0,0,30,1,10,0,1,1,40,0,0
0,0,1,0,0,0,0,0,20,1,10,0,1,0,30,0,0
0,0,1,0,0,0,0,0,45,0,9,1,1,0,40,0,0
0,0,0,1,0,0,0,0,42,1,16,1,1,0,50,1,-1902
0,0,0,0,0,1,0,0,24,1,12,0,1,0,40,0,0
0,0,0,0,1,0,0,0,43,1,13,0,1,1,50,0,0
0,0,0,0,0,0,1,0,28,1,9,1,0,0,40,0,0
0,0,0,0,0,1,0,0,35,1,9,0,1,1,40,0,0
0,0,0,0,0,0,0,1,36,1,9,0,0,0,50,0,0
0,0,0,0,0,0,0,0,38,0,9,0,1,1,40,0,0
0,0,0,1,0,0,0,0,32,0,13,0,1,1,35,0,0
0,1,0,0,0,0,0,0,50,0,9,1,1,0,40,0,0
0,0,1,0,0,0,0,0,34,1,9,1,1,0,55,1,0
0,0,1,0,0,0,0,0,35,1,9,0,1,0,40,0,0
0,0,0,0,0,0,0,0,30,1,14,0,1,1,40,0,0
0,0,0,0,0,0,1,0,61,0,3,1,1,0,40,0,0
0,0,0,0,0,0,0,0,27,1,13,0,1,0,38,0,0
0,0,0,0,0,1,0,0,61,1,9,0,0,1,40,0,0
0,1,0,0,0,0,0,0,18,1,3,0,1,0,40,0,0
0,1,0,0,0,0,0,0,31,0,9,1,1,0,40,1,0
0,0,0,1,0,0,0,0,31,1,13,0,1,0,60,0,0
0,0,1,0,0,0,0,0,20,1,9,0,0,1,40,0,0
0,0,0,0,0,0,1,0,35,1,8,1,1,0,40,0,0
0,0,1,0,0,0,0,0,51,1,9,0,0,0,40,0,0
0,0,0,0,1,0,0,0,43,1,10,1,1,0,40,1,7688
0,1,0,0,0,0,0,0,18,1,7,0,1,0,20,0,0
1,0,0,0,0,0,0,0,55,1,15,1,1,0,40,1,99999
0,1,0,0,0,0,0,0,59,1,9,0,1,1,40,0,0
0,0,1,0,0,0,0,0,21,1,9,0,1,1,40,0,0
0,0,1,0,0,0,0,0,22,1,6,0,1,1,40,0,0
1,0,0,0,0,0,0,0,60,0,10,0,1,1,40,0,0
0,0,1,0,0,0,0,0,49,0,9,1,1,0,40,1,0
0,1,0,0,0,0,0,0,21,1,9,0,1,1,40,0,0
0,0,0,0,0,1,0,0,61,1,9,1,1,0,40,0,0
0,0,1,0,0,0,0,0,64,1,3,0,1,0,40,0,0
0,0,1,0,0,0,0,0,63,1,9,0,1,0,40,0,0
1,0,0,0,0,0,0,0,27,0,13,0,1,1,40,0,0
0,0,1,0,0,0,0,0,23,1,13,0,0,1,30,0,0
1,0,0,0,0,0,0,0,41,0,9,0,1,1,45,0,0
0,0,0,0,0,0,0,1,18,1,8,0,0,0,25,0,0
0,0,1,0,0,0,0,0,40,1,9,1,1,1,40,1,7298
1,0,0,0,0,0,0,0,55,1,13,1,1,0,40,1,0
0,0,1,0,0,0,0,0,17,1,6,0,1,1,12,0,-1602
0,0,1,0,0,0,0,0,34,1,10,0,1,0,60,0,-1504
0,0,0,0,0,0,0,0,24,1,13,0,1,1,40,0,0
0,0,0,1,0,0,0,0,30,1,15,1,1,1,45,1,0
1,0,0,0,0,0,0,0,29,1,14,0,0,0,60,0,0
1,0,0,0,0,0,0,0,52,1,13,1,1,0,40,1,0
1,0,0,0,0,0,0,0,57,0,10,1,1,0,40,1,0
0,0,0,0,0,1,0,0,38,1,13,0,1,1,45,0,0
1,0,0,0,0,0,0,0,43,1,14,0,1,1,50,1,0
0,0,0,0,0,0,0,0,61,1,10,0,1,1,40,0,0
1,0,0,0,0,0,0,0,38,1,13,1,1,0,65,1,15024
0,0,0,0,0,1,0,0,51,1,9,1,0,0,40,1,0
0,0,0,0,0,0,0,0,40,1,13,1,1,0,40,0,0
0,0,0,0,0,0,0,0,41,0,10,1,1,0,40,1,0
0,0,1,0,0,0,0,0,19,1,10,0,1,1,20,0,0
0,1,0,0,0,0,0,0,28,1,4,1,1,0,40,0,0
0,0,0,0,1,0,0,0,59,1,10,1,1,0,40,0,0
0,0,0,1,0,0,0,0,32,0,13,0,1,1,40,0,0
1,0,0,0,0,0,0,0,31,1,9,1,1,0,40,1,0
0,0,0,0,0,1,0,0,30,1,12,0,1,0,48,0,0
0,0,0,0,1,0,0,0,54,1,10,1,1,0,40,0,0
0,0,1,0,0,0,0,0,33,1,11,0,1,0,42,1,-2444
0,0,0,0,0,0,0,0,20,1,10,0,1,1,10,0,0
0,0,0,0,0,0,0,1,27,1,10,0,1,1,40,0,0
0,0,0,0,0,0,1,0,32,1,9,1,1,0,48,0,0
0,0,0,0,0,0,1,0,35,1,9,1,0,1,40,0,0
0,0,1,0,0,0,0,0,27,1,7,0,1,0,45,0,0
0,0,0,1,0,0,0,0,40,1,13,1,1,0,46,1,0
0,0,0,0,1,0,0,0,34,1,11,1,1,0,40,0,0
0,0,0,1,0,0,0,0,34,0,12,1,1,0,40,1,0
0,0,1,0,0,0,0,0,38,1,10,0,1,1,25,0,0
0,0,1,0,0,0,0,0,28,1,9,1,0,0,40,0,0
0,1,0,0,0,0,0,0,65,1,10,1,1,0,27,0,0
0,0,0,0,0,1,0,0,61,1,10,0,1,0,16,0,0
0,0,0,0,1,0,0,0,18,1,7,0,1,1,25,0,0
0,0,0,0,1,0,0,0,35,1,13,1,1,0,50,1,5178
1,0,0,0,0,0,0,0,45,1,13,0,1,1,40,0,0
0,0,0,0,0,0,0,1,68,1,9,0,1,1,20,0,0
1,0,0,0,0,0,0,0,25,1,10,1,1,0,50,0,0
0,0,0,0,1,0,0,0,48,1,15,0,1,0,13,0,0
0,0,0,0,0,0,0,0,19,1,10,0,1,1,40,0,0
1,0,0,0,0,0,0,0,43,1,13,0,0,1,50,1,0
0,0,1,0,0,0,0,0,54,1,13,1,1,0,45,1,0
0,0,0,0,1,0,0,0,47,1,13,0,1,0,50,0,0
0,0,0,0,0,0,0,0,25,1,11,0,1,1,40,0,4865
0,0,1,0,0,0,0,0,30,1,12,1,1,0,40,0,0
0,0,0,0,0,0,0,1,67,1,10,1,1,0,8,0,0
0,1,0,0,0,0,0,0,35,1,9,0,1,1,40,0,0
0,0,0,0,1,0,0,0,26,1,10,1,1,0,18,0,0
0,0,0,0,1,0,0,0,61,1,9,1,1,0,40,0,0
0,0,1,0,0,0,0,0,54,1,9,0,1,0,32,0,0
0,0,0,0,1,0,0,0,50,1,8,1,0,0,40,1,0
0,0,0,0,0,1,0,0,32,1,5,0,1,1,40,0,0
0,0,0,0,0,1,0,0,34,1,9,0,1,1,25,0,0
0,0,1,0,0,0,0,0,36,1,9,0,1,0,40,0,0
0,0,1,0,0,0,0,0,50,1,10,1,1,0,40,1,0
0,1,0,0,0,0,0,0,28,1,7,1,1,0,40,0,0
0,0,1,0,0,0,0,0,22,1,9,0,1,1,19,0,0
0,0,1,0,0,0,0,0,58,1,7,1,1,0,20,0,0
0,0,1,0,0,0,0,0,27,1,3,0,1,0,75,0,0
0,0,0,0,0,1,0,0,62,1,13,1,1,0,38,0,0
0,0,0,0,0,1,0,0,36,1,13,0,1,0,55,1,27828
0,0,0,0,0,0,0,0,21,0,10,0,1,1,4,0,594
0,0,0,1,0,0,0,0,41,1,14,1,1,1,45,0,0
0,0,0,0,0,1,0,0,28,1,10,1,1,0,45,0,0
0,1,0,0,0,0,0,0,33,1,13,1,1,0,40,0,0
1,0,0,0,0,0,0,0,54,1,13,1,1,0,45,1,0
0,0,0,0,1,0,0,0,19,1,10,0,0,1,25,0,-1721
0,1,0,0,0,0,0,0,76,1,4,0,1,0,30,0,0
0,0,0,0,0,0,0,1,25,1,13,1,1,1,25,0,0
1,0,0,0,0,0,0,0,34,1,13,1,1,0,50,1,0
0,0,0,0,0,0,0,0,40,1,13,0,1,1,40,0,0
0,0,0,0,1,0,0,0,22,1,7,0,1,1,30,0,0
0,1,0,0,0,0,0,0,17,1,7,0,1,0,15,0,0
0,0,1,0,0,0,0,0,55,1,10,0,1,1,20,0,0
0,0,0,0,0,0,0,0,51,0,10,1,1,1,40,0,0
0,1,0,0,0,0,0,0,26,1,3,1,0,0,40,0,0
0,0,1,0,0,0,0,0,44,1,13,0,1,0,48,0,0
0,0,0,0,0,0,0,1,65,1,6,1,1,0,70,0,0
1,0,0,0,0,0,0,0,54,1,9,1,1,0,40,1,0
0,0,1,0,0,0,0,0,34,1,12,0,1,0,40,0,0
0,0,0,0,0,0,0,0,42,1,9,0,1,0,40,0,0
0,0,1,0,0,0,0,0,26,1,9,0,1,0,70,0,0
0,0,1,0,0,0,0,0,39,1,3,1,0,0,40,0,0
0,0,0,0,0,0,0,1,46,1,7,0,0,1,40,0,0
0,0,1,0,0,0,0,0,34,1,13,0,1,0,40,0,0
0,0,1,0,0,0,0,0,59,1,9,0,1,0,40,0,0
0,0,1,0,0,0,0,0,20,1,9,0,1,0,50,0,0
0,0,0,0,0,1,0,0,34,1,10,1,1,0,45,1,0
0,0,0,0,0,0,0,1,62,1,9,1,1,1,40,1,5178
0,0,1,0,0,0,0,0,51,1,9,1,1,0,20,0,0
0,1,0,0,0,0,0,0,34,1,10,1,1,0,40,1,0
0,0,0,1,0,0,0,0,47,1,13,0,1,1,50,0,0
0,0,0,0,0,0,0,1,21,1,10,0,1,0,20,0,0
0,0,1,0,0,0,0,0,30,1,11,0,1,0,49,0,0
0,0,0,0,1,0,0,0,38,1,9,0,1,0,60,0,0
0,0,0,1,0,0,0,0,45,1,13,1,0,1,40,1,5178
1,0,0,0,0,0,0,0,23,1,10,0,1,1,35,0,0
0,0,1,0,0,0,0,0,34,1,10,1,1,0,48,1,0
0,1,0,0,0,0,0,0,22,1,8,0,1,0,40,0,0
0,0,1,0,0,0,0,0,31,1,9,0,1,0,40,0,0
0,0,1,0,0,0,0,0,50,1,9,1,1,0,40,0,0
0,1,0,0,0,0,0,0,19,1,2,0,1,0,52,0,0
0,0,0,0,1,0,0,0,28,1,13,1,0,1,45,1,15024
0,0,0,0,0,0,0,0,23,1,9,0,1,1,50,0,0
0,1,0,0,0,0,0,0,35,1,9,1,1,0,40,0,0
0,0,0,0,0,1,0,0,28,1,9,1,0,0,40,0,0
0,0,0,0,0,0,0,0,27,1,10,0,1,0,30,0,0
0,0,0,0,1,0,0,0,46,1,13,1,1,0,55,0,0
0,1,0,0,0,0,0,0,27,1,9,0,1,0,40,0,0
0,0,1,0,0,0,0,0,25,1,6,1,1,1,40,0,0
0,0,1,0,0,0,0,0,34,1,10,1,1,0,70,0,0
0,0,0,0,0,1,0,0,33,1,9,0,1,0,40,0,0
0,0,1,0,0,0,0,0,36,1,10,0,1,1,40,0,0
0,0,1,0,0,0,0,0,30,1,4,1,1,0,48,0,0
0,0,0,0,1,0,0,0,23,1,10,1,1,1,47,0,0
0,0,1,0,0,0,0,0,36,1,3,0,1,0,32,0,0
0,0,0,1,0,0,0,0,29,1,13,0,1,1,45,0,0
0,1,0,0,0,0,0,0,50,1,10,1,1,0,40,1,7688
0,1,0,0,0,0,0,0,19,1,8,0,1,0,40,0,0
0,0,0,0,0,0,0,1,20,1,10,0,1,1,40,0,0
0,0,0,0,0,1,0,0,52,0,9,1,1,0,40,1,0
0,0,1,0,0,0,0,0,20,1,9,1,1,0,40,0,0
0,0,0,0,0,0,0,0,22,1,11,0,1,1,40,0,0
0,0,0,0,1,0,0,0,34,1,10,1,1,0,55,1,0
0,0,1,0,0,0,0,0,60,1,10,1,1,0,40,0,0
0,0,1,0,0,0,0,0,19,1,7,0,0,0,40,0,0
0,1,0,0,0,0,0,0,59,1,9,1,1,0,20,0,0
0,0,0,0,0,0,1,0,36,1,9,0,1,0,50,0,0
0,0,1,0,0,0,0,0,25,1,9,0,1,0,40,0,0
0,0,1,0,0,0,0,0,49,1,4,0,1,0,70,0,0
0,0,1,0,0,0,0,0,25,1,9,0,1,1,30,0,0
0,0,1,0,0,0,0,0,50,1,7,0,1,1,40,0,0
0,0,0,1,0,0,0,0,44,1,12,0,1,1,43,0,0
0,0,0,0,0,0,0,1,28,1,9,0,1,1,40,0,0
0,0,0,0,1,0,0,0,33,1,10,1,1,0,20,0,0
0,0,1,0,0,0,0,0,40,1,13,0,1,0,50,0,0
1,0,0,0,0,0,0,0,56,1,10,1,1,0,45,0,0
1,0,0,0,0,0,0,0,56,1,10,1,1,0,50,1,0
0,0,0,1,0,0,0,0,23,1,13,0,1,0,42,0,0
0,0,0,0,0,0,0,1,38,1,9,0,0,1,40,0,0
0,0,0,1,0,0,0,0,21,1,10,0,1,1,10,0,0
0,0,1,0,0,0,0,0,67,1,4,1,1,0,24,0,0
0,1,0,0,0,0,0,0,54,0,11,1,1,0,40,0,0
0,0,1,0,0,0,0,0,50,0,9,0,0,1,40,0,0
0,0,0,0,0,1,0,0,59,1,4,1,1,0,40,0,0
0,1,0,0,0,0,0,0,51,1,7,0,0,1,40,0,0
1,0,0,0,0,0,0,0,30,1,9,0,1,1,29,0,0
0,0,1,0,0,0,0,0,42,1,9,1,1,0,40,1,0
0,0,0,0,0,0,0,1,64,1,9,0,1,1,20,0,0
0,0,0,0,0,0,0,1,61,1,13,0,1,1,45,0,0
0,0,0,0,1,0,0,0,26,1,13,0,1,0,40,0,0
0,0,0,0,0,0,0,0,47,1,11,1,1,0,40,0,4064
0,0,1,0,0,0,0,0,78,1,10,1,1,0,3,1,0
0,0,1,0,0,0,0,0,24,1,9,0,1,0,50,0,0
0,1,0,0,0,0,0,0,27,1,7,0,1,0,40,0,0
1,0,0,0,0,0,0,0,51,1,14,1,1,0,50,1,0
0,0,0,0,0,1,0,0,46,1,9,1,1,0,40,1,0
0,1,0,0,0,0,0,0,55,1,9,1,1,0,60,0,0
0,0,1,0,0,0,0,0,20,1,10,0,1,0,40,0,0
1,0,0,0,0,0,0,0,30,1,9,1,1,0,50,0,0
0,0,0,0,0,0,0,1,36,1,10,0,1,0,30,0,0
0,0,1,0,0,0,0,0,19,1,9,0,1,1,20,0,0
0,0,0,1,0,0,0,0,30,1,13,1,1,0,40,1,0
0,0,1,0,0,0,0,0,31,1,12,1,1,0,50,1,0
0,0,0,0,0,1,0,0,26,1,9,1,1,0,96,0,0
0,0,0,0,0,0,0,1,59,1,12,1,1,0,35,1,0
0,0,0,0,0,0,1,0,53,1,9,1,1,0,60,1,0
0,0,0,0,0,0,0,0,24,0,10,0,1,1,40,0,0
0,0,0,1,0,0,0,0,24,1,10,0,1,0,54,0,0
1,0,0,0,0,0,0,0,36,1,9,0,1,1,50,0,0
1,0,0,0,0,0,0,0,39,1,14,1,1,0,50,1,0
0,0,0,0,0,1,0,0,53,1,9,0,0,0,32,0,0
0,0,0,0,1,0,0,0,75,1,9,0,0,0,35,1,0
1,0,0,0,0,0,0,0,36,1,9,1,1,0,50,1,0
0,0,0,0,1,0,0,0,46,1,10,1,1,0,40,0,0
0,0,0,0,1,0,0,0,56,1,9,1,1,0,40,1,-1902
0,1,0,0,0,0,0,0,29,1,9,1,0,0,40,0,0
0,0,0,0,0,1,0,0,60,1,5,1,1,0,49,0,0
0,0,0,0,1,0,0,0,58,1,9,0,1,0,38,0,0
0,1,0,0,0,0,0,0,67,1,9,1,1,0,55,0,0
0,0,0,1,0,0,0,0,35,1,10,1,1,0,38,1,7688
0,1,0,0,0,0,0,0,39,1,10,1,1,0,80,0,0
0,0,0,0,0,0,1,0,37,1,10,1,1,0,50,0,0
0,0,0,0,0,0,0,1,54,1,10,1,1,0,50,0,0
0,0,0,1,0,0,0,0,63,1,15,1,1,0,30,0,0
0,0,1,0,0,0,0,0,47,1,7,0,1,1,38,0,0
0,0,0,0,0,0,0,0,23,1,13,0,1,1,40,0,0
0,0,0,0,0,1,0,0,55,1,9,0,1,0,45,0,4865
0,0,0,0,1,0,0,0,49,1,7,1,1,1,40,0,0
0,0,0,0,0,1,0,0,39,1,11,1,1,0,40,1,5178
0,0,0,0,0,1,0,0,23,1,9,0,1,0,40,0,0
0,0,1,0,0,0,0,0,19,1,10,0,1,1,12,0,0
1,0,0,0,0,0,0,0,44,1,14,1,1,0,40,1,0
0,0,1,0,0,0,0,0,25,1,11,0,0,1,40,0,0
0,0,0,1,0,0,0,0,35,1,11,0,0,0,40,0,0
0,0,0,0,0,0,0,0,23,0,9,0,1,1,40,0,0
0,0,1,0,0,0,0,0,48,1,11,1,1,0,40,0,0
0,1,0,0,0,0,0,0,48,1,10,0,1,0,40,0,2176
0,0,0,0,0,0,0,0,44,1,9,0,0,1,40,0,0
1,0,0,0,0,0,0,0,55,1,13,1,1,1,25,0,0
0,0,1,0,0,0,0,0,33,1,9,1,1,0,50,0,0
0,1,0,0,0,0,0,0,18,1,8,0,1,0,20,0,0
0,0,0,0,0,0,0,0,24,1,13,0,1,0,30,0,2202
0,1,0,0,0,0,0,0,32,0,12,1,1,0,56,1,0
0,0,0,1,0,0,0,0,24,0,13,0,1,1,20,0,0
1,0,0,0,0,0,0,0,44,1,13,1,1,0,70,1,99999
0,0,0,0,0,0,0,0,27,1,13,1,1,0,45,0,0
0,0,0,0,0,1,0,0,39,1,12,1,1,0,40,1,0
0,0,1,0,0,0,0,0,26,0,6,1,1,0,40,0,0
1,0,0,0,0,0,0,0,34,1,14,1,1,0,40,1,0
0,0,0,1,0,0,0,0,38,1,14,1,1,0,65,1,99999
0,0,0,1,0,0,0,0,41,0,14,1,1,0,75,1,0
0,0,0,0,0,0,0,1,73,1,13,1,0,0,5,0,0
0,0,0,0,1,0,0,0,32,1,9,1,1,0,50,0,0
1,0,0,0,0,0,0,0,56,0,14,1,0,0,40,1,0
1,0,0,0,0,0,0,0,59,1,13,1,1,0,50,1,-1977
0,0,0,0,1,0,0,0,44,1,10,1,1,0,60,1,0
0,0,0,0,1,0,0,0,35,1,13,0,0,0,40,0,-1590
0,0,0,0,0,1,0,0,52,1,9,1,0,0,40,0,3781
0,0,0,1,0,0,0,0,30,1,10,0,1,0,50,0,3325
0,0,0,0,1,0,0,0,23,1,13,1,1,0,40,0,0
0,0,0,0,0,0,0,0,43,1,9,0,1,1,43,1,8614
1,0,0,0,0,0,0,0,61,1,9,1,1,0,50,0,0
0,0,0,0,0,0,0,0,38,1,9,0,1,1,35,0,0
0,0,0,0,1,0,0,0,68,1,6,1,1,0,16,0,0
1,0,0,0,0,0,0,0,41,1,14,0,1,0,50,1,27828
0,0,0,1,0,0,0,0,42,1,10,0,1,0,40,0,0
0,0,0,0,0,0,0,1,48,1,5,0,0,1,20,0,0
0,0,1,0,0,0,0,0,19,1,9,0,1,1,40,0,0
0,1,0,0,0,0,0,0,31,1,7,0,0,0,40,0,0
0,0,1,0,0,0,0,0,40,1,12,1,1,0,50,0,-2377
0,0,0,0,0,1,0,0,32,1,13,0,0,1,40,0,0
1,0,0,0,0,0,0,0,51,1,9,0,1,0,40,1,14084
0,0,0,1,0,0,0,0,44,0,13,1,1,0,40,1,0
0,0,0,0,1,0,0,0,23,1,13,0,1,1,30,0,0
0,0,0,0,0,0,0,1,30,1,7,1,1,0,35,0,0
0,0,0,1,0,0,0,0,44,1,13,0,1,1,45,0,0
0,1,0,0,0,0,0,0,24,1,9,1,1,0,60,0,0
0,0,0,0,1,0,0,0,34,1,9,1,1,0,60,0,0
0,1,0,0,0,0,0,0,17,1,7,0,1,0,12,0,0
0,0,0,1,0,0,0,0,61,1,14,1,0,0,45,1,0
1,0,0,0,0,0,0,0,30,0,13,0,1,0,40,0,0
0,0,1,0,0,0,0,0,45,1,13,0,1,0,40,0,0
0,0,0,0,0,0,0,0,22,1,11,0,1,1,40,0,0
0,0,1,0,0,0,0,0,49,1,10,1,1,0,40,0,0
0,0,0,0,0,0,0,0,39,1,12,0,1,1,45,0,0
0,0,0,0,0,0,0,1,39,1,9,1,0,0,40,0,0
0,0,0,0,0,0,0,0,34,1,10,0,1,1,40,0,0
1,0,0,0,0,0,0,0,52,0,10,1,1,0,40,1,0
0,0,0,0,0,0,0,0,24,1,11,0,1,1,40,0,0
0,0,0,1,0,0,0,0,38,1,13,1,1,0,45,1,0
0,0,0,0,0,1,0,0,19,1,7,0,1,0,40,0,0
0,0,1,0,0,0,0,0,24,1,9,0,1,1,30,0,0
0,0,1,0,0,0,0,0,25,1,12,0,1,0,43,0,0
0,0,0,0,0,0,1,0,71,1,4,0,1,0,10,0,0
0,0,0,1,0,0,0,0,27,1,9,1,0,1,40,0,0
0,0,0,0,0,1,0,0,28,1,11,0,0,1,40,0,0
0,1,0,0,0,0,0,0,54,1,11,1,0,0,38,1,15024
0,0,0,0,1,0,0,0,18,1,7,0,0,1,10,0,0
0,0,1,0,0,0,0,0,49,1,9,1,0,0,40,0,0
0,0,1,0,0,0,0,0,36,1,9,0,1,1,25,0,0
0,0,0,0,0,0,1,0,57,1,9,0,1,0,50,0,0
1,0,0,0,0,0,0,0,56,0,14,1,1,0,40,1,0
0,0,1,0,0,0,0,0,17,1,6,0,1,0,20,0,0
1,0,0,0,0,0,0,0,30,1,9,1,1,0,50,0,0
0,0,0,0,1,0,0,0,41,1,6,0,1,1,40,0,0
0,1,0,0,0,0,0,0,26,1,9,0,1,0,40,0,0
0,0,1,0,0,0,0,0,61,1,6,1,1,0,48,0,0
0,0,0,0,0,0,0,1,50,1,10,0,1,0,40,0,0
0,0,0,0,0,1,0,0,24,1,9,0,1,0,45,0,0
0,0,1,0,0,0,0,0,44,1,7,0,1,1,40,0,0
0,0,0,1,0,0,0,0,38,0,14,0,1,1,40,0,0
0,0,0,0,0,0,0,1,61,1,4,0,0,1,40,0,0
0,0,0,0,1,0,0,0,25,1,13,0,1,0,50,0,0
0,0,0,0,1,0,0,0,34,1,9,1,1,0,70,0,0
0,0,0,0,0,0,1,0,38,1,10,0,1,0,40,0,0
0,0,1,0,0,0,0,0,42,1,9,1,1,0,55,0,0
0,0,0,0,0,0,0,1,17,1,6,0,0,0,20,0,0
0,0,0,0,0,1,0,0,48,1,4,1,1,0,40,0,0
0,0,0,1,0,0,0,0,38,1,14,1,1,0,40,1,0
0,0,1,0,0,0,0,0,52,1,9,1,1,0,50,1,0
0,0,0,1,0,0,0,0,55,0,11,0,1,1,40,0,6849
0,1,0,0,0,0,0,0,41,1,9,0,1,0,20,0,0
0,0,0,0,0,1,0,0,45,1,3,0,1,1,35,0,0
0,0,0,0,0,1,0,0,49,1,4,0,0,0,45,0,0
0,0,1,0,0,0,0,0,19,1,10,0,1,0,20,0,0
0,0,0,0,0,0,0,0,39,1,13,1,1,0,45,0,0
0,0,1,0,0,0,0,0,43,1,10,0,1,0,45,0,2174
1,0,0,0,0,0,0,0,42,1,10,1,1,0,65,0,0
0,1,0,0,0,0,0,0,17,1,7,0,1,0,12,0,0
0,0,0,1,0,0,0,0,30,1,12,0,0,1,25,0,0
0,0,0,1,0,0,0,0,61,0,14,0,1,1,70,0,0
1,0,0,0,0,0,0,0,48,1,14,1,1,0,40,1,15024
0,0,0,0,0,0,0,1,60,1,9,1,1,0,40,0,0
0,0,0,0,0,0,1,0,57,1,9,1,1,0,40,1,0
0,1,0,0,0,0,0,0,27,1,3,1,1,0,45,0,0
0,0,0,0,1,0,0,0,24,1,9,1,1,0,48,0,0
0,0,0,0,0,0,1,0,41,1,8,0,1,0,84,1,0
0,0,0,0,0,0,1,0,42,1,9,0,1,0,40,0,0
0,0,0,1,0,0,0,0,34,1,13,0,1,1,15,0,0
0,0,0,0,0,0,0,1,22,1,5,0,0,1,36,0,0
1,0,0,0,0,0,0,0,47,1,9,0,1,1,43,0,0
0,0,0,0,0,0,0,0,50,1,9,0,1,0,40,0,-1980
0,0,1,0,0,0,0,0,30,1,9,0,1,0,40,0,0
0,0,1,0,0,0,0,0,38,1,13,1,1,0,45,0,0
0,0,0,1,0,0,0,0,31,1,9,1,1,0,55,1,0
0,0,0,0,0,0,0,0,44,1,10,1,1,1,45,1,0
0,0,1,0,0,0,0,0,34,1,10,1,1,0,38,0,-1651
0,0,0,0,0,1,0,0,52,1,9,0,0,0,40,1,14344
0,0,1,0,0,0,0,0,34,1,9,1,1,0,50,0,0
1,0,0,0,0,0,0,0,31,1,10,1,1,0,40,0,0
0,0,0,0,1,0,0,0,68,1,10,0,1,1,20,0,0
0,0,0,0,0,0,0,0,22,1,9,0,1,1,40,0,0
1,0,0,0,0,0,0,0,42,1,13,0,1,1,35,0,0
0,0,1,0,0,0,0,0,37,1,9,1,1,0,35,0,0
0,1,0,0,0,0,0,0,36,1,9,1,1,0,35,0,0
0,0,0,0,0,0,0,0,38,1,10,0,1,1,30,0,0
0,0,1,0,0,0,0,0,72,1,9,1,1,0,55,0,0
0,0,1,0,0,0,0,0,40,1,3,1,1,0,40,0,0
0,0,0,0,1,0,0,0,19,1,10,0,1,0,30,0,0
0,0,1,0,0,0,0,0,55,1,11,1,1,0,50,1,0
0,0,1,0,0,0,0,0,30,1,12,1,1,0,40,0,0
0,0,0,0,0,0,0,0,52,1,13,0,1,1,40,0,-1092
0,0,0,0,1,0,0,0,29,1,13,1,1,0,45,1,3103
0,0,0,1,0,0,0,0,41,1,10,1,0,0,4,0,0
0,0,0,0,0,0,0,0,29,1,13,0,1,1,45,0,0
0,0,0,0,1,0,0,0,24,1,13,0,1,1,20,0,0
0,0,0,1,0,0,0,0,46,1,15,1,1,0,45,1,0
1,0,0,0,0,0,0,0,44,1,9,1,1,0,60,1,0
0,0,0,0,1,0,0,0,17,1,6,0,0,1,15,0,0
0,0,1,0,0,0,0,0,35,1,11,0,1,1,35,0,0
0,0,1,0,0,0,0,0,38,1,9,0,1,0,40,0,0
0,1,0,0,0,0,0,0,36,1,5,0,1,0,40,0,0
0,0,0,0,0,1,0,0,24,1,7,1,1,0,60,0,0
0,1,0,0,0,0,0,0,38,1,13,1,1,0,99,0,0
0,0,0,0,1,0,0,0,19,1,7,0,1,1,40,0,0
0,0,0,0,0,0,1,0,30,1,9,1,1,0,45,0,0
0,0,0,0,0,0,1,0,36,0,11,1,0,0,40,0,0
0,0,1,0,0,0,0,0,27,1,10,0,1,0,45,0,0
0,0,0,0,0,0,0,0,27,1,12,1,1,0,40,1,0
0,0,0,0,0,0,0,1,66,1,4,1,1,0,30,0,0
1,0,0,0,0,0,0,0,65,0,10,1,0,0,40,1,-2174
1,0,0,0,0,0,0,0,37,1,14,0,0,1,40,1,0
0,0,0,0,1,0,0,0,17,1,7,0,1,0,30,0,0
0,0,0,0,0,0,0,1,19,1,10,0,1,0,40,0,0
0,0,0,0,0,0,1,0,57,1,3,1,0,0,50,0,0
0,0,0,1,0,0,0,0,54,1,14,0,1,1,30,0,0
0,0,1,0,0,0,0,0,21,1,10,0,1,1,40,0,0
0,1,0,0,0,0,0,0,43,1,9,0,1,0,40,0,0
0,0,1,0,0,0,0,0,50,1,9,1,1,0,40,0,0
0,1,0,0,0,0,0,0,38,1,7,1,1,0,48,1,0
0,0,0,1,0,0,0,0,31,1,9,1,1,0,40,1,15024
0,0,0,1,0,0,0,0,41,1,15,0,1,1,38,0,0
0,0,0,1,0,0,0,0,20,1,10,0,1,1,40,0,0
0,0,0,0,0,0,0,0,28,1,13,1,1,1,15,0,0
0,0,1,0,0,0,0,0,62,1,5,1,1,0,35,0,0
0,0,0,0,0,1,0,0,41,1,8,0,0,1,40,0,0
0,0,1,0,0,0,0,0,37,1,9,1,1,0,45,0,0
0,1,0,0,0,0,0,0,53,1,10,1,1,0,30,0,0
0,0,0,0,1,0,0,0,28,1,13,1,1,0,50,1,0
0,0,0,1,0,0,0,0,23,1,14,0,1,1,30,0,0
0,1,0,0,0,0,0,0,46,1,9,1,1,0,35,0,0
